F0,F1,F6,F12,F14,F15,F16,F26,F72,F99,S,Busy,Exting,Month,Car,Nozzle,Flow,Long
1710921,1146,1,8,0,0,0,1,0,0,10,18,11,8,1,1,3.5,0
1710922,1146,0,1,1,1,2,15,0,0,36,223,72,9,3,1,3.5,0
1710923,1146,0,1,1,1,2,15,0,0,36,60,21,9,4,2,7.0,0
1710924,1146,1,8,0,0,0,2,0,0,2,13,3,10,1,1,3.5,0
1710925,1146,1,1,9,1,2,2,0,0,6,10,3,10,1,1,3.5,0
1710926,1146,1,1,9,1,2,2,0,0,6,14,3,10,1,1,3.5,0
1710927,1146,0,1,2,2,2,13,0,0,10,91,21,11,3,1,3.5,0
1710928,1146,1,1,1,1,2,4,0,0,24,104,14,10,2,1,3.5,0
1710929,1146,0,1,1,1,2,1,0,0,3,57,3,10,2,1,3.5,0
1710930,1146,1,1,2,1,2,6,0,0,15,47,6,10,3,1,3.5,0
1710931,1146,1,1,3,-1,2,3,0,0,25,140,84,10,3,1,3.5,0
1710932,1146,1,8,0,0,0,3,0,0,10,28,3,10,1,1,3.5,0
1710933,1146,0,3,0,0,0,2,0,0,5,32,3,10,2,1,3.5,0
1716322,1146,1,1,2,1,3,6,0,0,92,313,132,9,5,2,7.0,0
1710935,1146,1,1,14,1,2,3,0,0,1,14,3,10,2,1,3.5,0
1710936,1146,1,1,9,7,2,4,0,0,1,34,10,10,5,1,3.5,0
1710937,1146,1,8,0,0,0,4,0,0,2,20,4,10,1,1,3.5,0
1710938,1146,1,1,1,1,2,1,0,0,30,95,34,10,2,1,3.5,0
1710939,1146,1,8,0,0,0,12,0,0,8,20,3,10,5,1,3.5,0
1710940,1146,1,1,12,4,2,9,0,0,3,18,3,10,3,1,3.5,0
1710941,1146,1,8,0,0,0,2,0,0,1,12,3,10,1,1,3.5,0
1710942,1146,1,1,9,4,2,2,0,0,2,10,0,2,1,0,0.0,0
1710943,1146,0,3,0,0,0,10,0,0,7,21,5,2,2,1,3.5,0
1710944,1146,1,8,0,0,0,1,0,0,1,14,7,3,2,1,3.5,0
1710945,1146,0,1,1,1,2,3,0,0,28,280,148,4,4,3,10.5,0
1710946,1146,1,1,14,1,2,5,0,0,1,10,0,5,1,0,0.0,0
1710947,1146,0,2,1,1,2,18,0,0,60,95,44,9,3,2,7.0,0
1710948,1146,1,8,0,0,0,7,0,0,1,14,3,9,1,1,3.5,0
1710949,1146,1,1,5,4,2,2,0,0,2,10,0,11,3,0,0.0,0
1710950,1146,1,1,1,1,2,5,0,0,10,43,17,11,3,2,7.0,0
1710951,1146,1,1,2,1,2,8,0,0,94,85,42,11,3,2,7.0,0
1710952,1146,1,1,5,1,2,1,0,0,1,27,8,12,3,2,7.0,0
1710953,1146,1,8,0,0,0,6,0,0,2,19,4,11,1,1,3.5,0
1710954,1146,0,2,1,1,2,4,0,0,10,69,38,11,5,1,3.5,0
1710955,1146,1,1,1,1,2,1,0,0,16,32,6,11,3,1,3.5,0
1710956,1146,0,1,2,1,2,11,0,0,96,214,100,11,4,3,10.5,0
1710957,1146,0,1,1,1,2,9,0,0,9,77,24,11,2,1,3.5,0
1710958,1146,1,8,0,0,0,4,0,0,5,25,10,11,2,1,3.5,0
1710959,1146,0,1,1,1,2,9,0,0,8,58,19,11,3,1,3.5,0
1710960,1146,0,1,1,1,2,6,0,0,52,169,21,11,2,1,3.5,0
1710961,1146,1,1,1,1,2,3,0,0,5,73,17,11,3,1,3.5,0
1710962,1146,1,1,1,1,2,9,0,0,5,19,3,2,2,1,3.5,0
1710963,1146,1,3,0,0,0,2,0,0,2,10,0,4,1,0,0.0,0
1710964,1146,0,1,1,1,2,3,0,0,5,55,30,5,3,1,3.5,0
1710965,1146,0,1,8,1,2,2,0,0,1,25,3,10,1,1,3.5,0
1710966,1146,0,1,2,1,2,14,0,0,1,57,18,12,4,1,3.5,0
1710967,1146,0,1,1,1,2,3,0,0,5,105,52,12,7,1,3.5,0
1710968,1146,1,1,1,1,2,3,0,0,240,184,69,12,3,2,7.0,0
1710969,1146,0,1,2,1,2,11,0,0,56,166,93,12,4,2,7.0,0
1710970,1146,1,1,9,1,2,5,0,0,4,31,5,12,1,1,3.5,0
1710971,1146,1,1,9,1,2,14,0,0,4,10,0,12,3,0,0.0,0
1710972,1146,0,1,2,1,2,10,0,0,10,219,13,12,3,2,7.0,0
1710973,1146,0,8,0,0,0,4,0,0,10,10,0,12,2,0,0.0,0
1710974,1146,0,2,1,1,2,3,0,0,24,66,36,12,2,1,3.5,0
1710975,1146,1,1,7,5,2,1,0,0,1,65,9,12,4,1,3.5,0
1710976,1146,1,1,14,1,2,3,0,0,1,10,0,12,2,0,0.0,0
1710977,1146,1,3,0,0,0,4,0,0,1,10,0,12,2,0,0.0,0
1710978,1146,1,1,1,1,2,10,0,0,12,76,22,12,3,2,7.0,0
1710979,1146,0,1,1,1,2,8,0,0,40,188,46,12,4,2,7.0,0
1710980,1146,1,3,0,0,0,15,0,0,5,38,14,12,2,1,3.5,0
1710981,1146,0,8,0,0,0,13,0,0,40,90,17,12,3,1,3.5,0
1710982,1146,1,1,1,1,2,3,0,0,18,55,9,12,3,2,7.0,0
1710983,1146,1,1,1,1,2,8,0,0,5,10,0,12,2,0,0.0,0
1710984,1146,0,1,2,1,2,10,0,0,2,10,0,12,2,0,0.0,0
1710985,1146,1,1,1,1,2,3,0,0,20,148,124,12,4,2,7.0,0
1710986,1146,0,1,2,1,2,10,0,0,50,10,0,12,3,0,0.0,0
1710987,1146,0,1,1,1,2,16,0,0,3,65,6,12,4,1,3.5,0
1710988,1146,1,8,0,0,0,8,0,0,1,10,0,12,2,0,0.0,0
1710989,1146,1,1,7,5,2,1,0,0,2,76,5,12,4,1,3.5,0
1710990,1146,0,2,1,1,2,4,0,0,10,36,6,12,2,1,3.5,0
1710991,1146,1,1,7,5,2,13,0,0,10,56,15,12,4,1,3.5,0
1710992,1146,1,1,9,1,2,3,0,0,1,15,6,12,3,1,3.5,0
1710993,1146,1,1,10,8,2,2,0,0,2,27,8,12,3,1,3.5,0
1710994,1146,0,1,2,1,2,12,0,0,5,10,0,10,0,0,0.0,0
1710995,1146,1,8,0,0,0,13,0,0,10,34,3,1,1,1,3.5,0
1722267,1146,1,2,2,2,2,4,4,1,100,48,30,7,6,2,7.0,0
1710997,1146,0,8,0,0,0,5,0,0,50,66,9,1,1,1,3.5,0
1710998,1146,0,8,0,0,0,3,0,0,5,20,6,3,1,1,3.5,0
1710999,1146,1,8,0,0,0,1,0,0,2,10,3,4,1,1,3.5,0
1711000,1146,1,8,0,0,0,2,0,0,3,16,4,4,1,1,3.5,0
1711001,1146,1,1,1,1,5,3,8,0,130,96,22,5,2,2,7.0,0
1711002,1146,1,8,0,0,0,2,0,0,1,15,3,5,1,1,3.5,0
1711003,1146,1,8,0,0,0,1,0,0,2,22,3,6,1,1,3.5,0
1711004,1146,0,1,18,12,2,14,0,0,15,10,0,6,4,0,0.0,0
1711005,1146,0,8,0,0,0,3,0,0,7,21,6,7,1,1,3.5,0
1711006,1146,1,3,0,0,0,10,4,0,3,28,7,8,1,1,3.5,0
1711007,1146,1,8,0,0,0,1,0,0,1,12,3,10,1,1,3.5,0
1711008,1146,1,8,0,0,0,2,0,0,1,10,3,10,1,1,3.5,0
1711009,1146,0,1,1,1,5,2,0,0,15,36,9,10,1,1,3.5,0
1711010,1146,1,1,2,1,5,11,4,0,220,547,87,11,4,5,37.5,0
1711011,1146,0,8,0,0,0,2,0,0,18,66,12,12,1,1,3.5,0
1711012,1146,0,1,0,0,5,8,4,0,22,45,15,1,3,1,3.5,0
1711013,1146,1,2,1,1,5,5,4,0,12,69,23,1,2,1,3.5,0
1711014,1146,0,8,0,0,0,6,0,0,5,80,25,1,1,1,3.5,0
1711015,1146,1,1,5,3,2,7,4,0,5,10,0,1,1,0,0.0,0
1716578,1146,0,1,2,1,5,10,8,0,85,318,107,2,5,2,7.0,0
1863088,1176,1,1,9,3,2,4,8,1,7,43,30,8,3,2,23.5,0
1711018,1146,0,8,0,0,0,13,0,0,6,36,9,1,1,1,3.5,0
1711019,1146,0,8,0,0,0,6,0,0,8,36,17,1,2,1,3.5,0
1711020,1146,0,8,0,0,0,8,0,0,7,52,21,1,1,1,3.5,0
1711021,1146,0,1,1,1,5,3,4,0,6,39,23,1,1,1,3.5,0
1711022,1146,1,1,1,1,5,6,4,0,24,180,42,1,1,1,3.5,0
1711023,1146,0,1,1,1,5,16,4,0,30,270,19,1,2,1,3.5,0
1711024,1146,0,2,1,1,5,4,8,1,1000,364,149,1,6,5,17.5,1
1711025,1146,1,1,2,2,5,3,8,0,48,94,60,1,2,2,7.0,0
1711026,1146,1,8,0,0,0,2,0,0,30,63,19,1,1,1,3.5,0
1711027,1146,0,3,0,0,0,19,4,0,11,95,12,1,3,1,3.5,0
1711028,1146,1,8,0,0,0,1,0,0,1,11,3,1,1,1,3.5,0
1722408,1146,1,1,1,1,2,2,4,1,30,210,29,11,4,2,7.0,0
1711030,1146,0,8,0,0,0,8,0,0,1,23,0,1,1,0,0.0,0
1716121,1146,0,1,2,1,5,9,0,1,12,128,29,4,4,2,7.0,0
1711032,1146,1,8,0,0,0,1,0,0,1,14,3,1,1,1,3.5,0
1711033,1146,0,8,0,0,0,12,0,0,2,10,0,2,1,0,0.0,0
1711034,1146,1,1,2,2,5,6,4,0,15,71,17,5,3,1,3.5,0
1711035,1146,1,1,17,14,2,14,0,0,60,10,0,6,2,0,0.0,0
1711036,1146,0,8,0,0,0,9,0,0,2,40,7,6,1,1,3.5,0
1711037,1146,1,8,0,0,0,11,0,0,6,42,13,6,1,1,3.5,0
1715733,1146,0,1,2,1,3,7,0,0,80,680,127,8,5,2,7.0,0
1711039,1146,0,1,1,1,5,6,4,0,9,39,14,11,1,1,3.5,0
1713429,1146,1,1,1,1,4,8,4,1,48,119,29,11,3,2,7.0,0
1717647,1146,0,1,2,1,5,12,8,0,79,503,127,5,5,2,7.0,0
1713774,1146,0,1,2,2,4,20,4,1,20,111,29,8,3,2,7.0,0
1711044,1146,1,1,1,1,5,15,4,0,100,141,17,2,4,2,7.0,0
1720108,1146,0,1,2,1,5,10,0,1,10,111,29,6,3,2,7.0,0
1711046,1146,0,8,0,0,0,5,0,0,12,37,10,2,2,1,3.5,0
1711047,1146,1,1,1,1,5,1,4,0,12,143,62,2,3,2,7.0,0
1711048,1146,0,1,1,1,5,5,4,0,8,110,17,2,5,2,7.0,0
1711049,1146,0,8,0,0,0,4,0,0,1,14,3,2,1,1,3.5,0
1711050,1146,1,1,14,1,2,1,0,0,7,11,4,2,1,1,3.5,0
1707672,1146,1,1,5,3,2,8,4,1,45,103,29,4,5,2,7.0,0
1711052,1146,0,2,1,1,5,6,4,0,1500,358,123,3,6,4,14.0,1
1711053,1146,1,3,0,0,0,14,4,0,4,43,11,4,1,1,3.5,0
1711054,1146,0,1,1,1,5,4,8,0,52,442,89,6,3,2,7.0,0
1716659,1146,0,1,2,-1,5,5,8,1,25,97,29,3,3,2,7.0,0
1711056,1146,1,1,1,1,5,3,4,0,1,10,0,10,1,0,0.0,0
1711057,1146,0,1,2,1,4,4,6,0,1670,461,95,11,10,6,21.0,0
1711058,1146,1,8,0,0,0,7,4,0,15,30,10,12,2,1,3.5,0
1711059,1146,0,3,0,0,0,5,4,0,2,32,11,3,1,1,3.5,0
1719732,1146,0,1,2,1,5,30,0,0,60,529,134,11,5,2,7.0,0
1711061,1146,0,1,1,1,5,4,0,0,20,126,14,3,4,1,3.5,0
1711062,1146,1,8,0,0,0,5,0,0,5,41,10,3,1,1,3.5,0
1711063,1146,0,1,1,1,5,6,4,0,40,130,24,3,2,2,7.0,0
1711064,1146,0,8,0,0,0,10,0,0,5,10,0,3,1,0,0.0,0
1711065,1146,0,3,0,0,0,6,4,0,4,27,3,3,1,1,3.5,0
1716371,1146,1,1,1,1,4,5,0,1,30,95,29,7,3,2,7.0,0
1711067,1146,1,8,0,0,0,5,0,0,1,10,0,3,1,0,0.0,0
1711068,1146,1,8,0,0,0,5,0,0,1,10,0,3,1,0,0.0,0
1711069,1146,0,8,0,0,0,3,0,0,2,20,3,3,1,1,3.5,0
1711070,1146,1,8,0,0,0,2,0,0,2,10,3,3,1,1,3.5,0
1711071,1146,0,8,0,0,0,9,0,0,2,10,0,3,1,0,0.0,0
1711072,1146,1,8,0,0,0,2,0,0,1,17,3,3,1,1,3.5,0
1711073,1146,1,8,0,0,0,1,0,0,1,10,0,3,1,0,0.0,0
1711074,1146,1,8,0,0,0,1,0,0,1,10,0,3,1,0,0.0,0
1711075,1146,0,3,0,0,0,6,4,0,15,56,22,3,2,1,3.5,0
1711076,1146,1,1,27,10,2,12,0,0,1,10,0,3,2,0,0.0,0
1723634,1146,0,1,1,1,5,19,0,1,25,89,29,1,2,2,7.0,0
1711078,1146,0,8,0,0,0,2,0,0,1,10,0,1,1,0,0.0,0
1705181,1146,0,1,1,1,5,9,8,0,62,237,121,4,5,1,3.5,0
1711080,1146,0,8,0,0,0,6,0,0,5,36,4,3,1,1,3.5,0
1711081,1146,1,1,5,1,2,2,0,0,11,10,0,5,1,0,0.0,0
1711082,1146,1,1,1,1,5,1,0,0,15,25,8,5,1,1,3.5,0
1711083,1146,1,1,1,1,2,5,4,0,12,59,18,5,2,1,3.5,0
1720725,1146,1,1,2,1,5,6,0,1,17,78,29,6,3,2,7.0,0
1711085,1146,1,8,0,0,0,11,4,0,30,25,0,6,1,0,0.0,0
1711086,1146,1,1,2,-1,5,11,9,0,10,10,0,2,0,0,0.0,0
1711087,1146,1,8,0,0,0,10,0,0,20,10,0,7,1,0,0.0,0
1711088,1146,1,8,0,0,0,12,0,0,2,10,0,8,1,0,0.0,0
1719164,1146,1,1,2,2,5,2,0,1,8,62,29,12,3,2,7.0,0
1711090,1146,1,3,0,0,0,10,4,0,4,34,6,10,1,1,3.5,0
1711091,1146,1,1,5,5,2,1,9,0,1,10,0,9,0,0,0.0,0
1711092,1146,1,8,0,0,0,3,0,0,21,14,0,10,1,0,0.0,0
1711093,1146,1,8,0,0,0,11,0,0,195,67,0,10,2,0,0.0,0
1711094,1146,0,8,0,0,0,7,0,0,5,10,0,10,1,0,0.0,0
1711095,1146,1,8,0,0,0,2,0,0,4,10,0,10,1,0,0.0,0
1711096,1146,0,8,0,0,0,12,0,0,10,58,0,11,1,0,0.0,0
1711097,1146,0,8,0,0,0,4,0,0,500,33,7,11,2,1,3.5,0
1711098,1146,0,8,0,0,0,13,0,0,150,35,0,11,1,0,0.0,0
1711099,1146,1,8,0,0,0,8,0,0,3,10,0,11,1,0,0.0,0
1711100,1146,1,8,0,0,0,2,0,0,18,10,0,11,1,0,0.0,0
1711101,1146,1,8,0,0,0,2,0,0,3,13,0,12,1,0,0.0,0
1711102,1146,1,8,0,0,0,2,0,0,5,23,0,12,1,0,0.0,0
1711103,1146,1,8,0,0,0,2,0,0,300,206,38,12,1,1,3.5,0
1711104,1146,1,8,0,0,0,6,0,0,9,44,0,4,1,0,0.0,0
1711105,1146,0,8,0,0,0,4,0,0,20,36,0,4,1,0,0.0,0
1711106,1146,1,8,0,0,0,6,0,0,200,63,13,4,1,1,3.5,0
1711107,1146,1,8,0,0,0,6,0,0,200,63,0,4,1,0,0.0,0
1711108,1146,0,8,0,0,0,7,0,0,100,40,0,4,1,0,0.0,0
1711109,1146,1,8,0,0,0,2,0,0,1,10,0,4,1,0,0.0,0
1711110,1146,0,8,0,0,0,11,0,0,50,10,0,4,1,0,0.0,0
1711111,1146,0,8,0,0,0,4,0,0,150,57,0,4,1,0,0.0,0
1711112,1146,0,8,0,0,0,11,0,0,90,27,7,4,1,1,3.5,0
1711113,1146,0,8,0,0,0,16,0,0,10,63,0,4,1,0,0.0,0
1711114,1146,0,8,0,0,0,9,0,0,150,93,0,4,1,0,0.0,0
1711115,1146,0,8,0,0,0,10,0,0,30,70,0,4,1,0,0.0,0
1711116,1146,0,8,0,0,0,2,0,0,300,189,117,4,2,2,23.5,0
1711117,1146,0,8,0,0,0,3,0,0,180,27,0,4,1,0,0.0,0
1711118,1146,0,8,0,0,0,9,0,0,10,34,10,4,1,1,3.5,0
1711119,1146,1,8,0,0,0,2,0,0,30,38,0,4,1,0,0.0,0
1711120,1146,0,8,0,0,0,3,0,0,300,40,0,4,1,0,0.0,0
1711121,1146,0,8,0,0,0,5,0,0,350,58,0,4,1,0,0.0,0
1711122,1146,1,8,0,0,0,10,0,0,60,34,0,4,1,0,0.0,0
1711123,1146,1,8,0,0,0,3,0,0,30,24,0,4,1,0,0.0,0
1711124,1146,1,1,17,1,2,12,0,0,1,10,0,4,1,0,0.0,0
1711125,1146,1,1,2,1,4,2,0,0,60,86,21,4,1,2,7.0,0
1711126,1146,0,8,0,0,0,7,0,0,45,34,0,4,1,0,0.0,0
1711127,1146,1,8,0,0,0,11,0,0,50,33,0,4,1,0,0.0,0
1711128,1146,0,8,0,0,0,18,0,0,100,140,0,4,1,0,0.0,0
1711129,1146,0,8,0,0,0,3,0,0,150,44,0,4,1,0,0.0,0
1711130,1146,1,8,0,0,0,5,0,0,50,21,0,4,1,0,0.0,0
1711131,1146,0,8,0,0,0,8,0,0,2,10,0,4,1,0,0.0,0
1711132,1146,0,8,0,0,0,11,0,0,200,78,0,4,1,0,0.0,0
1711133,1146,1,2,1,1,2,4,2,0,12,80,28,4,2,1,3.5,0
1711134,1146,0,8,0,0,0,8,0,0,39,56,0,4,1,0,0.0,0
1711135,1146,0,8,0,0,0,6,0,0,60,79,43,4,1,1,3.5,0
1711136,1146,0,8,0,0,0,6,0,0,30,45,0,4,1,0,0.0,0
1711137,1146,0,8,0,0,0,7,0,0,120,71,0,4,1,0,0.0,0
1711138,1146,0,8,0,0,0,6,0,0,21,21,0,4,1,0,0.0,0
1711139,1146,1,8,0,0,0,2,0,0,60,27,0,4,1,0,0.0,0
1711140,1146,0,8,0,0,0,3,0,0,5,10,0,4,1,0,0.0,0
1711141,1146,1,8,0,0,0,2,0,0,30,31,0,4,1,0,0.0,0
1711142,1146,0,1,1,1,5,12,4,0,90,225,36,4,3,3,10.5,0
1711143,1146,0,8,0,0,0,7,0,0,30,22,5,4,1,1,3.5,0
1711144,1146,1,3,0,0,0,4,8,0,70,81,22,4,2,1,3.5,0
1711145,1146,0,8,0,0,0,2,0,0,300,91,65,4,2,1,20.0,0
1711146,1146,0,8,0,0,0,4,0,0,50,60,9,4,1,1,3.5,0
1711147,1146,1,8,0,0,0,4,0,0,10,25,10,4,1,1,3.5,0
1711148,1146,0,8,0,0,0,12,0,0,250,32,0,4,1,0,0.0,0
1711149,1146,0,3,0,0,0,4,0,0,1,10,0,4,1,0,0.0,0
1711150,1146,1,3,0,0,0,3,0,0,4,26,4,4,1,1,3.5,0
1711151,1146,1,8,0,0,0,2,0,0,1,10,3,1,1,1,3.5,0
1711152,1146,0,1,1,1,5,7,4,0,36,94,44,2,2,2,7.0,0
1711153,1146,1,8,0,0,0,10,0,0,8,10,0,3,1,0,0.0,0
1711154,1146,0,8,0,0,0,12,0,0,15,10,0,5,1,0,0.0,0
1711155,1146,1,8,0,0,0,1,0,0,1,19,3,6,1,1,3.5,0
1711156,1146,1,8,0,0,0,1,0,0,1,12,3,6,1,1,3.5,0
1711157,1146,0,8,0,0,0,7,0,0,3,19,4,7,1,1,3.5,0
1711158,1146,1,8,0,0,0,10,0,0,150,36,0,7,1,0,0.0,0
1722112,1146,1,1,2,2,2,16,4,1,20,60,29,4,3,2,7.0,0
1711160,1146,1,3,0,0,0,10,4,0,10,25,8,8,1,1,3.5,0
1711161,1146,1,3,0,0,0,10,4,0,10,44,11,8,2,1,3.5,0
1711162,1146,0,1,1,1,5,12,4,0,36,68,19,9,1,1,3.5,0
1711163,1146,1,8,0,0,0,1,0,0,1,10,4,10,1,1,3.5,0
1721980,1146,1,1,15,9,2,2,4,1,5,59,29,1,3,2,7.0,0
1711165,1146,1,8,0,0,0,2,0,0,1,16,6,10,1,1,3.5,0
1711166,1146,1,1,25,13,2,12,0,0,20,10,0,11,2,0,0.0,0
1711167,1146,0,8,0,0,0,5,0,0,150,100,0,11,1,0,0.0,0
1722351,1146,1,1,5,4,5,2,4,1,30,58,29,10,3,2,7.0,0
1711169,1146,0,1,1,1,5,12,4,0,66,187,48,5,8,3,10.5,0
1711170,1146,0,1,1,1,5,2,0,0,7,77,4,5,2,1,3.5,0
1711171,1146,1,2,2,1,5,9,4,0,2400,851,318,5,14,5,17.5,1
1711172,1146,1,8,0,0,0,2,0,0,2,18,4,5,1,1,3.5,0
1711173,1146,1,8,0,0,0,2,0,0,1,19,3,5,1,1,3.5,0
1711174,1146,0,8,0,0,0,10,0,0,1,10,0,5,1,0,0.0,0
1706261,1146,1,1,1,1,3,9,2,1,20,50,29,7,4,2,7.0,0
1711176,1146,1,8,0,0,0,1,0,0,1,10,0,5,1,0,0.0,0
1711177,1146,1,8,0,0,0,2,0,0,3,16,4,5,1,1,3.5,0
1711178,1146,1,8,0,0,0,1,0,0,2,10,3,5,1,1,3.5,0
1711179,1146,1,8,0,0,0,13,0,0,2,10,0,5,1,0,0.0,0
1711180,1146,1,8,0,0,0,1,0,0,1,11,3,5,1,1,3.5,0
1722178,1146,1,1,5,3,4,4,4,1,35,44,29,1,3,2,7.0,0
1711182,1146,1,8,0,0,0,2,0,0,5,29,3,5,1,1,3.5,0
1711183,1146,1,8,0,0,0,3,0,0,5,21,6,5,1,1,3.5,0
1711184,1146,1,8,0,0,0,1,0,0,2,12,3,5,1,1,3.5,0
1711185,1146,0,1,1,1,5,12,4,0,30,84,15,5,2,1,3.5,0
1711186,1146,0,8,0,0,0,7,0,0,5,58,18,5,1,1,3.5,0
1711187,1146,0,8,0,0,0,4,0,0,3,19,6,5,1,1,3.5,0
1711188,1146,0,3,0,0,0,8,0,0,17,24,5,5,1,1,3.5,0
1711189,1146,0,8,0,0,0,4,0,0,5,10,0,5,1,0,0.0,0
1711190,1146,0,8,0,0,0,8,0,0,5,43,8,5,1,1,3.5,0
1711191,1146,1,8,0,0,0,1,0,0,1,13,0,5,1,0,0.0,0
1711192,1146,1,8,0,0,0,12,0,0,1,10,0,5,1,0,0.0,0
1711193,1146,1,8,0,0,0,12,0,0,2,35,4,5,1,1,3.5,0
1711194,1146,1,8,0,0,0,1,0,0,2,19,3,5,1,1,3.5,0
1711195,1146,1,8,0,0,0,1,0,0,2,10,3,5,1,1,3.5,0
1711196,1146,1,8,0,0,0,4,0,0,1,10,0,5,1,0,0.0,0
1711197,1146,1,8,0,0,0,1,0,0,1,12,4,5,1,1,3.5,0
1723219,1146,0,1,1,1,5,8,8,1,30,160,28,11,3,2,7.0,0
1711199,1146,0,8,0,0,0,5,0,0,1,17,3,1,1,1,3.5,0
1711200,1146,0,8,0,0,0,8,0,0,150,83,0,2,1,0,0.0,0
1706465,1146,1,1,1,1,2,4,2,1,56,160,28,11,2,2,7.0,0
1711202,1146,1,8,0,0,0,12,0,0,2,10,0,4,1,0,0.0,0
1705527,1146,1,1,9,-1,2,6,8,1,5,135,28,10,4,2,7.0,0
1711204,1146,0,1,1,1,5,6,4,0,36,172,38,12,4,2,7.0,0
1711205,1146,1,1,1,1,5,17,4,0,42,103,17,12,2,1,3.5,0
1711206,1146,1,1,17,4,2,2,0,0,1,10,0,6,1,0,0.0,0
1711207,1146,0,8,0,0,0,17,0,0,1,46,0,6,1,0,0.0,0
1711208,1146,0,8,0,0,0,5,0,0,2,13,0,6,1,0,0.0,0
1711209,1146,1,8,0,0,0,2,0,0,5,18,6,6,1,1,3.5,0
1711210,1146,1,8,0,0,0,14,0,0,2,50,12,6,1,1,3.5,0
1711211,1146,1,8,0,0,0,2,0,0,1,11,3,6,1,1,3.5,0
1711212,1146,0,1,1,1,5,12,4,0,6,41,4,6,2,1,3.5,0
1711213,1146,0,8,0,0,0,2,0,0,2,17,4,6,1,1,3.5,0
1711214,1146,0,8,0,0,0,3,0,0,6,17,4,6,1,1,3.5,0
1711215,1146,1,8,0,0,0,3,0,0,15,21,5,6,1,1,3.5,0
1711216,1146,1,8,0,0,0,1,0,0,5,36,9,6,1,1,3.5,0
1711217,1146,0,8,0,0,0,14,0,0,6,27,4,6,1,1,3.5,0
1711218,1146,0,8,0,0,0,2,0,0,15,35,4,6,1,1,3.5,0
1711219,1146,1,1,5,5,2,1,9,0,36,10,0,6,0,0,0.0,0
1711220,1146,1,8,0,0,0,6,0,0,5,30,7,6,1,1,3.5,0
1723238,1146,0,1,1,1,5,10,8,1,15,118,28,12,3,2,7.0,0
1711222,1146,1,8,0,0,0,3,0,0,2,10,3,4,1,1,3.5,0
1711223,1146,1,8,0,0,0,3,0,0,2,11,3,4,1,1,3.5,0
1711224,1146,1,1,1,1,5,2,8,0,60,70,12,4,2,1,3.5,0
1711225,1146,0,8,0,0,0,1,0,0,80,11,0,6,1,0,0.0,0
1711226,1146,0,8,0,0,0,8,0,0,5,23,5,7,1,1,3.5,0
1711227,1146,0,8,0,0,0,5,0,0,150,136,0,8,1,0,0.0,0
1711228,1146,0,8,0,0,0,19,0,0,400,67,28,8,2,2,7.0,0
1711229,1146,1,8,0,0,0,1,0,0,1,10,3,8,1,1,3.5,0
1711230,1146,1,8,0,0,0,2,0,0,4,28,4,8,1,1,3.5,0
1711231,1146,1,3,0,0,0,1,8,0,6,25,5,10,2,1,3.5,0
1711232,1146,1,1,2,2,5,6,4,0,35,209,38,11,3,1,3.5,0
1711233,1146,0,1,2,2,5,4,8,0,168,261,83,11,5,3,10.5,0
1711234,1146,0,8,0,0,0,15,0,0,40,52,11,11,3,2,7.0,0
1711235,1146,1,1,18,8,2,1,0,0,2,10,0,12,1,0,0.0,0
1711236,1146,1,3,0,0,0,2,0,0,4,10,0,12,1,0,0.0,0
1711237,1146,1,8,0,0,0,10,0,0,5,28,9,7,1,1,3.5,0
1711238,1146,1,8,0,0,0,6,0,0,5,15,3,7,1,1,3.5,0
1711239,1146,1,3,0,0,0,1,0,0,2,13,4,7,1,1,3.5,0
1711240,1146,1,8,0,0,0,1,0,0,1,10,3,7,1,1,3.5,0
1716649,1146,0,1,2,1,5,3,8,1,70,113,28,3,3,2,7.0,0
1711242,1146,0,2,1,1,2,5,4,0,15,170,26,7,3,2,7.0,0
1711243,1146,0,8,0,0,0,5,0,0,15,44,5,7,1,1,3.5,0
1711244,1146,0,1,1,1,5,1,0,0,15,100,56,7,3,2,7.0,0
1711245,1146,1,8,0,0,0,12,0,0,30,215,45,7,1,1,3.5,0
1711246,1146,0,1,1,1,5,5,4,0,12,44,7,7,2,2,7.0,0
1711247,1146,0,1,1,1,5,4,0,0,9,31,6,7,2,1,3.5,0
1711248,1146,0,1,1,1,5,10,4,0,5,67,39,7,3,2,7.0,0
1711249,1146,1,8,0,0,0,2,0,0,2,13,3,7,1,1,3.5,0
1711250,1146,0,8,0,0,0,12,0,0,30,35,0,7,2,0,0.0,0
1711251,1146,0,8,0,0,0,9,0,0,4,26,3,7,1,1,3.5,0
1711252,1146,1,8,0,0,0,12,0,0,1,10,0,7,1,0,0.0,0
1711253,1146,1,8,0,0,0,4,0,0,1,10,0,7,1,0,0.0,0
1711254,1146,1,1,1,1,5,6,4,0,10,86,27,7,2,1,3.5,0
1711255,1146,0,8,0,0,0,5,0,0,5,61,8,7,2,1,3.5,0
1711256,1146,0,8,0,0,0,12,0,0,3,29,3,8,1,1,3.5,0
1706507,1146,0,1,2,1,5,15,2,1,20,110,28,12,2,2,7.0,0
1711258,1146,0,1,1,1,5,8,4,0,66,135,42,12,4,2,7.0,0
1711259,1146,0,3,0,0,0,3,8,0,8,29,5,8,1,1,3.5,0
1711260,1146,1,3,0,0,0,2,0,0,3,10,0,8,1,0,0.0,0
