F1;F6;F193;F12;F14;F15;F16;F26;F72;F99;S;Busy;Exting;Decade;Car;Nozzle;Flow;Long
1146;0;1;2;1;1;4;17;4;0;229;236;42;2;3;2;7;0
1146;0;2;2;1;1;4;5;4;0;73;304;20;2;3;2;7;0
1146;1;1;2;1;1;3;6;4;1;1;23;7;2;2;2;7;0
1146;1;2;2;5;1;2;1;8;0;25;28;14;2;2;1;3,5;0
1146;1;1;2;1;1;4;7;4;1;66;276;162;2;5;4;14;0
1146;1;1;2;1;1;4;5;4;1;5;68;12;2;3;1;3,5;0
1146;0;1;2;2;908;3;15;4;1;150;169;26;2;3;2;7;0
1146;1;2;2;5;3;2;6;4;1;2;25;5;2;4;1;3,5;0
1146;0;0;6;1;1;0;15;4;0;15;81;5;2;3;1;3,5;0
1146;0;2;2;5;4;2;11;4;0;1;20;3;2;1;1;3,5;0
1146;0;2;2;5;1;2;10;4;0;2;11;3;3;2;1;3,5;0
1146;1;2;2;9;1;2;5;4;0;2;16;3;3;2;1;3,5;0
1146;1;0;5;1;1;0;7;4;0;1;10;3;3;1;1;3,5;0
1146;0;1;2;1;1;4;18;4;0;40;124;22;3;3;2;7;0
1146;0;2;2;1;1;4;11;4;1;49;168;24;3;3;2;7;0
1146;0;2;2;1;908;4;6;4;1;10;99;18;3;4;2;7;0
1146;1;0;6;1;1;0;4;8;0;5;20;3;3;3;1;3,5;0
1146;1;1;2;1;1;4;1;8;1;15;117;24;4;4;3;10,5;0
1146;0;0;5;1;1;0;11;4;0;5;33;3;4;2;1;3,5;0
1146;0;1;2;2;2;4;5;4;0;1;37;8;4;3;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;15;33;6;4;3;1;3,5;0
1146;0;2;2;2;1;4;20;4;0;140;369;5;4;2;2;7;0
1146;1;1;1;1;1;5;4;8;0;16;42;4;4;3;1;3,5;0
1146;0;2;2;2;908;4;20;4;0;217;443;133;4;4;2;7;0
1146;1;0;6;1;1;0;7;4;0;10;22;3;4;1;1;3,5;0
1146;0;1;2;2;1;4;15;4;0;195;484;68;4;4;3;10,5;0
1146;0;0;5;1;1;0;4;8;0;5;43;3;5;1;1;6;0
1146;0;2;2;2;2;4;17;4;0;54;445;39;5;3;2;7;0
1146;1;0;5;1;1;0;6;4;0;6;27;5;5;1;1;3,5;0
1146;0;2;2;2;1;4;12;4;1;64;308;38;5;6;3;10,5;0
1146;0;2;2;1;1;4;10;4;0;16;187;3;5;2;2;7;0
1146;0;1;2;1;1;4;6;4;0;64;249;18;5;4;2;7;0
1146;0;2;2;1;1;4;12;4;0;75;122;3;5;4;1;3,5;0
1146;0;1;2;2;908;3;12;4;0;50;359;39;5;3;2;7;0
1146;0;0;6;1;1;0;6;4;0;10;93;11;5;1;1;3,5;0
1146;0;1;2;1;1;4;20;4;0;12;210;9;6;3;3;10,5;0
1146;0;1;2;1;1;4;9;4;0;23;71;14;6;3;1;3,5;0
1146;0;1;2;1;902;4;10;4;0;60;462;41;6;4;3;10,5;0
1146;0;0;6;1;1;0;8;4;0;10;31;4;6;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;30;87;5;6;1;1;3,5;0
1146;0;1;2;1;902;3;10;4;1;80;184;58;6;3;2;7;0
1146;1;1;2;1;1;3;5;4;0;12;88;9;6;3;2;7;0
1146;0;2;2;1;908;3;12;4;0;14;61;18;6;4;2;7;0
1146;0;0;6;1;1;0;15;4;0;36;86;3;7;2;1;3,5;0
1146;0;3;2;12;1;2;1;9;0;5;10;0;4;0;0;0;0
1146;1;2;2;1;1;4;5;4;1;220;248;72;7;4;2;7;0
1146;0;0;6;1;1;0;4;4;0;2;22;3;7;1;1;3,5;0
1146;1;1;2;1;1;4;5;4;0;104;481;26;7;4;2;7;0
1146;0;2;2;5;5;2;6;4;1;15;33;9;7;5;1;3,5;0
1146;0;2;2;1;1;4;10;4;0;20;117;36;7;3;2;7;0
1146;0;1;2;1;1;4;15;4;0;2;34;5;7;3;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;50;162;4;7;2;2;7;0
1146;0;1;1;1;1;4;7;4;0;90;96;18;7;3;2;7;0
1146;0;0;5;1;1;0;10;9;0;1;10;0;7;0;0;0;0
1146;0;1;1;1;1;4;7;4;0;10;32;3;7;2;1;3,5;0
1146;0;2;2;5;3;2;1;8;1;1;19;3;7;1;1;3,5;0
1146;0;1;2;2;902;3;18;4;0;100;249;29;7;3;2;7;0
1146;0;1;2;1;1;4;7;4;1;32;209;61;8;3;2;7;0
1146;0;0;5;1;1;0;4;8;0;1;10;3;8;1;1;3,5;0
1146;1;1;2;1;1;4;3;8;0;10;107;8;8;2;2;7;0
1146;0;1;2;1;908;3;9;4;0;74;244;77;8;5;3;10,5;0
1146;0;1;2;1;1;4;12;4;0;18;74;13;8;3;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;5;16;3;8;1;1;3,5;0
1146;1;1;3;1;1;5;1;8;0;6;35;10;8;2;1;3,5;0
1146;0;2;2;1;1;4;5;4;0;30;288;6;8;2;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;1;16;3;8;1;1;3,5;0
1146;1;2;2;2;1;4;6;4;0;60;161;20;8;4;2;7;0
1146;1;2;2;4;4;2;7;4;0;6;10;3;9;5;1;3,5;0
1146;1;0;5;1;1;0;6;4;0;4;20;3;9;2;1;3,5;0
1146;0;0;6;1;1;5;8;4;0;20;87;7;9;2;1;3,5;0
1146;1;2;2;1;1;4;6;4;0;70;219;18;9;3;2;7;0
1146;1;1;2;1;1;4;4;8;0;9;10;3;8;1;1;3,5;0
1146;1;2;2;5;2;2;7;4;1;6;42;8;9;3;1;3,5;0
1146;1;1;2;1;1;3;7;4;0;3;43;22;9;4;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;12;18;3;9;3;1;3,5;0
1146;0;1;2;1;1;4;8;4;0;3;62;18;9;3;2;7;0
1146;0;2;2;1;1;4;12;4;0;8;66;3;10;2;1;3,5;0
1146;0;0;6;1;1;0;3;8;0;18;78;4;10;1;1;3,5;0
1146;0;1;2;1;1;4;9;4;0;52;242;42;10;2;2;7;0
1146;0;1;2;1;902;4;7;4;1;25;87;19;10;3;2;7;0
1146;1;2;2;9;6;2;5;4;0;1;10;3;10;4;1;3,5;0
1146;1;1;1;1;1;5;5;4;0;90;125;41;10;4;2;7;0
1146;0;1;2;1;1;4;15;4;0;107;278;34;10;3;2;7;0
1146;1;0;6;1;1;0;8;4;0;30;91;80;10;1;1;3,5;0
1146;0;0;6;1;1;0;15;4;0;50;62;40;10;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;30;40;24;10;1;1;3,5;0
1146;1;2;2;9;1;2;5;4;0;1;20;3;10;4;1;3,5;0
1146;1;1;2;1;1;4;8;4;1;48;119;29;11;3;2;7;0
1146;0;0;6;1;1;0;8;4;0;24;51;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;12;32;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;100;77;10;11;1;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;57;66;10;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;30;88;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;40;49;17;11;1;1;3,5;0
1146;0;1;2;1;1;4;10;4;0;54;223;32;11;3;3;10,5;0
1146;0;0;6;1;1;0;5;4;0;80;137;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;10;20;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;50;79;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;10;22;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;100;53;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;200;135;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;200;79;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;200;164;6;11;1;1;3,5;0
1146;1;1;2;1;1;3;8;4;0;4;70;3;11;2;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;20;40;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;3;4;0;30;54;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;120;121;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;15;19;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;75;64;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;40;43;11;11;1;1;3,5;0
1146;0;0;6;1;1;0;3;8;0;15;29;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;90;59;6;11;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;15;38;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;9;4;0;30;37;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;10;4;0;150;98;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;90;58;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;90;53;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;2;8;0;8;21;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;50;44;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;3;8;0;25;28;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;20;18;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;50;106;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;350;76;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;50;81;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;86;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;10;25;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;25;43;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;200;46;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;20;20;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;50;51;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;2;8;0;15;37;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;14;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;64;13;11;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;100;39;8;11;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;30;42;5;11;1;1;3,5;0
1146;1;1;2;1;1;5;5;4;0;4;34;5;11;2;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;50;49;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;29;9;11;1;1;3,5;0
1146;1;0;6;1;1;0;9;4;0;30;45;8;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;84;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;130;104;34;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;10;30;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;40;39;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;2;4;0;100;163;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;100;47;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;8;4;0;20;39;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;74;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;20;32;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;20;27;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;50;29;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;97;7;11;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;30;43;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;90;54;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;2;8;0;5;17;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;40;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;16;4;0;150;95;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;200;23;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;30;58;4;11;1;1;3,5;0
1146;1;1;2;1;1;4;7;4;0;20;110;4;11;3;2;7;0
1146;0;0;6;1;1;0;6;4;0;40;51;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;50;86;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;20;57;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;100;65;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;80;51;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;90;49;5;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;200;89;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;16;4;0;100;70;26;11;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;200;41;5;11;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;30;46;4;11;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;70;57;3;11;1;1;3,5;0
1146;0;1;2;1;1;5;5;4;0;9;70;4;11;2;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;100;66;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;30;27;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;60;38;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;100;43;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;100;69;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;100;119;5;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;20;16;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;200;67;9;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;8;0;2;16;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;20;13;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;7;8;0;4;63;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;10;23;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;30;40;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;15;13;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;100;53;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;25;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;10;27;3;11;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;100;123;12;11;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;50;59;9;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;28;6;11;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;180;88;15;11;1;1;3,5;0
1146;0;0;6;1;1;0;2;8;0;15;21;3;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;80;17;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;100;21;4;11;1;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;180;68;24;11;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;100;74;7;11;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;25;10;11;1;1;3,5;0
1146;0;2;2;2;1;4;5;4;0;10;98;5;11;3;2;7;0
1146;0;1;2;1;1;4;7;4;0;32;182;11;11;2;2;7;0
1146;0;0;6;1;1;0;6;4;0;3;15;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;10;59;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;50;34;3;12;1;1;3,5;0
1146;0;2;2;2;2;3;22;4;0;6;98;14;12;2;1;3,5;0
1146;1;2;3;1;1;3;12;4;0;210;415;20;12;3;1;3,5;0
1146;0;1;2;1;1;4;19;4;0;100;570;20;12;5;3;10,5;0
1146;1;0;6;1;1;0;6;4;0;30;30;3;12;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;24;28;4;12;1;1;3,5;0
1146;0;1;2;1;1;4;9;4;0;85;285;49;12;2;2;7;0
1146;0;0;6;1;1;0;14;4;0;20;36;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;10;46;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;30;28;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;50;59;3;12;1;1;3,5;0
1146;0;1;2;1;1;4;10;4;0;55;142;18;12;3;2;7;0
1146;0;1;2;1;1;3;8;4;0;48;186;17;12;3;2;7;0
1146;0;0;6;1;1;0;6;4;0;80;64;4;12;1;1;3,5;0
1146;0;1;2;1;1;4;10;4;0;200;349;14;12;3;3;10,5;0
1146;0;0;6;1;1;0;12;4;0;20;38;4;12;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;50;47;4;12;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;100;156;4;12;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;30;36;4;12;1;1;3,5;0
1146;0;0;6;1;1;0;3;8;0;40;37;4;12;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;120;105;4;12;3;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;15;32;3;12;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;30;44;4;12;1;1;3,5;0
1146;0;0;6;1;1;0;20;4;0;15;52;3;12;1;1;3,5;0
1146;1;2;2;5;1;2;6;4;1;2;14;3;12;5;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;2;10;3;13;1;1;3,5;0
1146;0;2;2;2;2;4;9;4;0;36;215;51;13;2;2;7;0
1146;0;0;6;1;1;0;16;4;0;180;91;34;13;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;5;18;4;13;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;50;22;8;13;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;20;38;13;13;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;100;51;23;13;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;20;27;3;13;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;20;19;3;13;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;20;121;3;13;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;50;41;3;13;1;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;24;144;15;13;3;2;7;0
1146;0;1;2;1;1;4;13;4;0;4;24;3;13;3;1;3,5;0
1146;0;1;2;1;1;4;16;4;0;58;304;9;13;4;2;7;0
1146;0;1;2;1;1;4;7;4;0;6;71;20;13;3;2;7;0
1146;0;1;2;1;1;4;16;4;0;51;179;26;13;2;2;7;0
1146;1;1;2;1;1;4;7;4;0;1;17;3;13;1;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;36;107;8;13;2;2;7;0
1146;0;0;6;1;1;0;6;4;0;5;22;3;13;1;1;3,5;0
1146;0;0;6;1;1;0;20;4;0;80;1123;7;13;3;2;7;0
1146;1;0;6;1;1;0;4;8;0;2;18;3;13;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;100;52;25;13;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;100;158;4;13;1;1;3,5;0
1146;1;0;6;1;1;0;2;8;0;10;20;3;13;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;100;172;6;13;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;60;66;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;16;4;0;10;83;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;5;22;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;2;8;0;30;29;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;10;19;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;19;4;0;45;64;4;14;1;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;400;42;9;14;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;30;29;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;100;97;4;14;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;20;25;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;100;80;3;14;1;1;3,5;0
1146;1;0;6;1;1;0;3;8;0;40;39;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;5;20;3;14;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;150;43;13;14;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;8;32;7;14;1;1;3,5;0
1146;0;1;2;1;1;4;16;4;0;1;32;3;14;2;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;10;51;3;14;1;1;3,5;0
1146;0;3;1;1;1;3;24;4;0;200;172;16;14;6;2;10,5;0
1146;0;0;6;1;1;0;10;4;0;20;45;3;14;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;6;27;3;14;1;1;3,5;0
1146;1;2;2;9;8;2;6;4;1;35;88;34;15;5;2;7;0
1146;0;2;2;5;1;2;1;8;0;1;13;3;15;2;1;3,5;0
1146;0;1;2;1;1;3;12;4;0;16;41;5;15;3;1;3,5;0
1146;0;0;6;1;1;0;18;4;0;15;50;3;15;1;1;3,5;0
1146;0;1;2;1;1;4;13;4;0;6;52;3;15;2;1;3,5;0
1146;0;1;2;1;1;4;13;4;0;124;418;62;15;3;2;7;0
1146;0;1;2;1;1;4;6;4;0;8;50;4;15;3;1;3,5;0
1146;1;1;2;1;1;4;1;8;0;48;160;6;15;2;2;7;0
1146;0;1;2;1;1;4;9;4;0;18;75;5;15;2;1;3,5;0
1146;0;2;2;2;2;4;12;4;0;4;75;23;15;2;2;7;0
1146;0;0;6;1;1;0;8;4;0;2;24;4;16;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;30;48;4;16;1;1;3,5;0
1146;0;1;2;1;908;4;7;4;0;10;36;9;16;2;1;3,5;0
1146;1;0;6;1;1;0;2;8;0;18;50;3;16;1;1;3,5;0
1146;0;1;2;1;1;4;8;4;0;12;91;5;16;2;1;3,5;0
1146;1;2;2;5;1;2;3;8;1;6;19;3;16;2;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;10;27;3;16;1;1;3,5;0
1146;0;2;2;2;2;4;13;4;0;120;235;21;16;3;2;7;0
1146;0;2;2;1;1;4;12;4;0;54;262;22;16;3;2;7;0
1146;1;2;2;9;3;2;3;8;1;1;35;8;16;4;1;3,5;0
1146;0;0;5;1;1;0;3;8;0;1;14;3;17;1;1;3,5;0
1146;0;1;2;1;1;4;8;4;0;18;60;8;17;2;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;1;26;3;17;1;1;3,5;0
1146;0;1;2;1;908;4;13;4;0;7;60;7;17;4;1;3,5;0
1146;0;1;2;1;1;4;4;8;0;20;92;5;17;2;2;7;0
1146;0;0;6;1;1;0;12;4;0;6;25;3;17;1;1;3,5;0
1146;0;0;6;1;1;0;11;4;0;5;35;4;17;1;1;3,5;0
1146;1;0;6;1;1;0;9;4;0;10;21;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;3;15;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;5;11;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;30;25;4;17;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;3;14;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;2;14;3;17;1;1;3,5;0
1146;1;0;5;1;1;0;6;4;0;6;27;5;17;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;8;21;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;20;21;3;17;1;1;3,5;0
1146;1;0;6;1;1;0;6;4;0;3;18;3;17;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;15;37;3;18;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;30;34;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;6;4;0;50;51;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;5;25;3;18;1;1;3,5;0
1146;0;3;6;1;1;2;12;4;0;10;76;9;18;2;3;13;0
1146;1;0;6;1;1;0;1;8;0;4;10;3;18;1;1;3,5;0
1146;0;2;2;1;1;4;12;4;0;98;171;41;18;3;2;7;0
1146;0;0;6;1;1;0;8;4;0;5;28;3;18;1;1;3,5;0
1146;1;2;2;9;2;2;7;4;1;2;16;3;18;2;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;7;29;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;20;56;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;8;4;0;24;38;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;10;20;4;18;1;1;3,5;0
1146;0;2;2;1;1;4;17;4;0;106;268;104;18;3;2;7;0
1146;0;0;6;1;1;0;10;4;0;10;21;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;8;37;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;10;47;6;18;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;5;31;3;18;1;1;3,5;0
1146;1;2;2;4;4;2;6;4;1;20;94;26;18;5;2;7;0
1146;0;0;6;1;1;0;10;4;0;10;20;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;100;27;3;18;1;1;3,5;0
1146;0;0;6;1;1;0;5;4;0;100;343;10;18;1;1;3,5;0
1146;0;1;2;1;908;4;15;4;0;90;162;17;18;3;3;10,5;0
1146;1;1;2;1;1;4;7;4;0;35;74;26;19;2;1;3,5;0
1146;0;0;6;1;1;0;2;8;0;1;10;3;19;1;1;3,5;0
1146;1;0;6;1;1;0;8;4;0;4;17;3;19;1;1;3,5;0
1146;0;2;2;1;1;4;12;4;0;48;165;19;19;3;2;7;0
1146;0;0;6;1;1;0;1;8;0;4;15;3;19;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;7;67;6;19;1;1;3,5;0
1146;1;0;6;1;1;0;9;4;0;4;28;4;19;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;3;54;3;19;1;1;3,5;0
1146;1;1;2;1;1;4;1;8;1;44;147;32;19;3;2;7;0
1146;0;0;6;1;1;0;13;4;0;20;28;4;19;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;4;36;5;19;1;1;3,5;0
1146;1;0;6;1;1;0;20;4;0;10;53;3;20;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;12;53;3;20;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;1;10;3;20;1;1;3,5;0
1146;0;1;2;1;1;4;21;4;0;25;104;15;20;3;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;5;19;4;20;1;1;3,5;0
1146;0;0;6;1;1;0;7;4;0;1;15;3;19;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;10;57;3;20;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;5;20;3;20;1;1;3,5;0
1146;0;0;6;1;1;0;9;4;0;5;31;3;20;1;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;5;19;3;20;1;1;3,5;0
1146;0;0;6;1;1;0;13;4;0;50;33;11;20;1;1;3,5;0
1146;0;2;2;2;2;4;6;4;0;60;202;34;21;3;3;10,5;0
1146;0;2;2;1;902;4;12;4;0;25;73;14;21;3;2;7;0
1146;0;0;6;1;1;0;13;4;0;20;54;5;21;1;1;3,5;0
1146;0;1;2;1;1;3;17;4;0;30;118;10;21;2;2;7;0
1146;0;0;5;1;1;0;6;4;0;3;27;12;21;1;1;3,5;0
1146;1;0;6;1;1;0;8;4;0;2;16;3;21;1;1;3,5;0
